254,Megan,Golden,Jul.,"12,",2011,(899),297-4223,158 10th Ave. ,Bel Air,21014, MD
255,Humberto,Howard,Jan.,"8,",1980,(768),717-9716,187 Elm Avenue ,Ontario,91762, CA
256,Jayvon,Summers,May,"11,",1985,(730),769-4684,773 Westport Drive ,Yuba City,95993, CA
257,Zechariah,Riggs,Jan.,"25,",1958,(955),853-4346,7061 Cottage Ave. ,Gainesville,20155, VA
258,Jaylon,Owen,Oct.,"17,",1909,(274),786-2064,16 N. Fairground St. ,Canonsburg,15317, PA
259,Fabian,Hahn,Aug.,"18,",1934,(541),608-4230,568 Sierra Drive ,Elk River,55330, MN
260,Amy,Kramer,Jun.,"7,",1933,(860),999-5931,847 S. Glenholme Court ,Wheeling,26003, WV
261,Jamari,Murillo,Nov.,"8,",1988,(210),851-9228,3 53rd Ave. ,Romeoville,60446, IL
262,Jaron,Macias,Oct.,"24,",1934,(348),284-7568,8402 Chestnut Street ,Windsor,6095, CT
263,Angel,Conway,Aug.,"4,",1915,(941),779-3254,215 North Amherst Ave. ,Hummelstown,17036, PA
264,Areli,Vasquez,Aug.,"8,",1906,(985),407-9767,742 New Saddle Ave. ,Loxahatchee,33470, FL
265,Nathanial,Zamora,Oct.,"11,",2017,(957),272-7197,743 Fairway Avenue ,Newton,7860, NJ
266,Gina,Little,Jan.,"5,",1924,(845),993-7326,58 Richardson St. ,Johnson City,37601, TN
267,Areli,Mclaughlin,Oct.,"8,",1901,(714),648-3039,9 Lookout Lane ,Dorchester,2125, MA
268,Kael,Hull,Jul.,"6,",2017,(667),898-5566,570 Fieldstone Street ,Traverse City,49684, MI
269,Estrella,Hamilton,Jun.,"15,",2019,(583),340-0248,9873 Pheasant Avenue ,Valrico,33594, FL
270,Leah,Blanchard,Oct.,"25,",1902,(324),566-9424,386 2nd Dr. ,Round Lake,60073, IL
271,Fernanda,Snow,Mar.,"25,",1978,(924),501-3545,558 West Road ,Groton,6340, CT
272,Kelton,Fernandez,Nov.,"8,",1917,(877),451-7168,8051 Brickyard Ave. ,Marquette,49855, MI
273,Talia,Haas,Aug.,"11,",2002,(424),490-5985,580 Franklin St. ,Cheshire,6410, CT
274,Leonidas,Padilla,Sep.,"14,",1920,(372),582-1876,485 Wrangler Lane ,Teaneck,7666, NJ
275,Calvin,Torres,Dec.,"18,",2006,(997),714-5266,7302 West Peninsula Drive ,Camden,8105, NJ
276,Lilia,Everett,Feb.,"7,",1903,(447),442-0387,245 South Wentworth St. ,Kernersville,27284, NC
277,David,Oconnor,Nov.,"27,",2019,(265),274-5674,309 Ohio Street ,Brighton,2135, MA
278,Moshe,Robbins,Jul.,"12,",1934,(796),405-3503,58 N. Beach Drive ,Addison,60101, IL
279,Irvin,Morton,Oct.,"28,",1984,(944),278-9302,61 Franklin Drive ,Farmington,48331, MI
280,Sammy,Aguirre,Oct.,"30,",2001,(273),569-7171,8773 E. Cooper Circle ,Chesterton,46304, IN
281,Jimena,Douglas,Oct.,"29,",1928,(977),230-4971,9282 Bishop St. ,Stevens Point,54481, WI
282,Molly,Zhang,Jul.,"20,",1956,(611),565-1840,162 Tower Avenue ,Wadsworth,44281, OH
283,Marc,Wilkins,Feb.,"18,",2000,(794),535-7496,3 West Henry Smith Street ,Fullerton,92831, CA
284,Braxton,Wilkins,Apr.,"18,",1962,(846),678-7716,13 Miller St. ,Lititz,17543, PA
285,Gilberto,Lang,Jul.,"31,",1987,(609),507-1737,62 Pierce Dr. ,Watertown,2472, MA
286,Simone,Hogan,Jan.,"2,",1915,(973),600-4930,9136 Westport Circle ,Millington,38053, TN
287,Aedan,Stein,Oct.,"2,",1972,(904),788-8951,9843 East Adams Court ,Atwater,95301, CA
288,Gerald,Parks,Dec.,"28,",1968,(387),869-3560,323 W. Pierce St. ,Reno,89523, NV
289,Kobe,Velasquez,Feb.,"22,",1987,(597),865-9440,23 Forest Dr. ,Lincoln,68506, NE
290,Rylee,Skinner,Jul.,"22,",1998,(464),930-3416,8559 Arcadia Circle ,Fort Lauderdale,33308, FL
291,Raven,Kirby,May,"20,",2011,(511),292-5723,8374 W. Cross Street ,Mount Pleasant,29464, SC
292,Ernesto,Cross,Nov.,"19,",1978,(632),484-3663,900 N. Alton Avenue ,Jacksonville Beach,32250, FL
293,Frederick,Mclean,Nov.,"5,",1944,(378),781-0007,89 Mechanic Ave. ,Apple Valley,92307, CA
294,Myles,Vincent,Aug.,"24,",1929,(410),403-0269,786 East Helen Street ,Piedmont,29673, SC
295,Braylon,Miller,Dec.,"24,",1978,(507),428-6199,462 Cobblestone St. ,Elyria,44035, OH
296,Devan,Reese,Oct.,"13,",1944,(287),867-0309,7925 Illinois Rd. ,Baton Rouge,70806, LA
297,Mark,Montes,Sep.,"29,",1906,(591),339-5217,430 W. Marconi Dr. ,Clarksburg,26301, WV
298,Tony,Aguilar,Apr.,"13,",1909,(828),601-9079,7757 Lakeshore Drive ,Old Bridge,8857, NJ
299,Gustavo,Kidd,May,"28,",1963,(343),391-9190,3 Constitution St. ,Dickson,37055, TN
300,Angela,Hardy,Feb.,"24,",1999,(408),328-6291,41 Green Hill St. ,Deerfield Beach,33442, FL
301,Jamari,Stewart,Oct.,"9,",2011,(559),889-7088,144 Jackson St. ,Hialeah,33010, FL
302,Amy,Blanchard,Jun.,"5,",1970,(206),251-5996,7367 Spring Street ,Waterloo,50701, IA
303,Jameson,Alexander,Aug.,"1,",1905,(421),276-2687,139 NE. Bayberry Street ,Bay Shore,11706, NY
304,Cristofer,Graves,Sep.,"25,",1903,(485),678-0282,55 Prince Avenue ,Ellenwood,30294, GA
305,Whitney,Pittman,Jul.,"16,",1998,(391),494-4783,79 Jackson Drive ,El Dorado,71730, AR
306,Bridget,Cobb,May,"12,",1907,(536),385-6407,95 E. Garfield Street ,Port Jefferson Station,11776, NY
307,Dante,Woodward,Nov.,"16,",1937,(654),811-0422,8802 Tower Lane ,Staunton,24401, VA
308,Gage,Kent,Jul.,"20,",1922,(873),434-0277,68 Boston St. ,Jenison,49428, MI
309,Taryn,Hardin,Aug.,"13,",1941,(927),240-3197,425 Longfellow Lane ,Mc Lean,22101, VA
310,Averie,Massey,Apr.,"16,",2015,(877),739-5605,65 Hamilton Ave. ,Jamestown,14701, NY
311,Brayden,Brennan,Feb.,"6,",1902,(394),722-6824,730 Cedar Swamp Street ,Chester,19013, PA
312,Kendra,Ware,Jan.,"3,",1918,(706),293-6330,5 North Green Lake Drive ,Kansas City,64151, MO
313,Heaven,Quinn,Nov.,"22,",1919,(538),551-8886,8614 E. Beech Court ,Orange,7050, NJ
314,Camila,Brock,Jul.,"12,",1970,(655),465-4693,7618 Columbia Ave. ,Cumming,30040, GA
315,Gaven,Wilkerson,Feb.,"16,",1934,(428),307-9065,7573 Longfellow St. ,Fenton,48430, MI
316,Lucian,Clayton,Sep.,"25,",1929,(460),249-5076,7405 Mayfair Ave. ,Sioux Falls,57103, SD
317,Chaz,Daniels,Feb.,"10,",2004,(663),957-8005,324 Chapel Court ,Memphis,38106, TN
318,Jorge,Woods,Mar.,"28,",1910,(584),915-6419,7628 Selby Drive ,Royersford,19468, PA
319,Philip,Jordan,Nov.,"5,",1913,(960),519-2617,75 Morris St. ,Blacksburg,24060, VA
320,Arielle,Buchanan,Sep.,"7,",1918,(278),938-0861,8279 Ridgewood Ave. ,Ann Arbor,48103, MI
321,Adolfo,Lester,Jun.,"19,",2010,(781),516-7913,17 Third Rd. ,Meriden,6450, CT
322,Daniela,Little,Dec.,"26,",1963,(539),881-6656,19 Shore St. ,North Kingstown,2852, RI
323,Memphis,Morton,Jul.,"12,",1938,(307),554-3105,8891 East Spring Road ,Howell,7731, NJ
324,Ezequiel,Rojas,Sep.,"17,",1981,(487),401-6394,55 Grand Drive ,Greer,29650, SC
325,Raven,Meyer,Feb.,"24,",1998,(464),448-2401,7489 South Charles Road ,Greenwood,29646, SC
326,Carolyn,Pollard,May,"12,",1970,(322),319-3748,8915 Arrowhead St. ,Rolla,65401, MO
327,Ava,Hunt,Apr.,"12,",1911,(246),575-7620,2 Prince St. ,Zeeland,49464, MI
328,Sam,Atkinson,Oct.,"22,",1913,(384),264-7593,33 Shub Farm Drive ,Lincolnton,28092, NC
329,Kayley,Curry,Jul.,"15,",1907,(607),474-7332,722 W. Glenlake Drive ,Brockton,2301, MA
330,Bradyn,Riggs,Nov.,"28,",1971,(212),880-7548,427 Hudson Lane ,Lynnwood,98037, WA
331,Zachary,Goodwin,Nov.,"14,",1961,(365),969-9553,9105 Beacon Court ,Fishers,46037, IN
332,Casey,Decker,Jan.,"4,",1902,(263),579-5168,8590 E. Hudson Street ,Biloxi,39532, MS
333,Cora,Wise,Dec.,"28,",1968,(392),913-7426,243 Rockcrest Ave. ,Grove City,43123, OH
334,Tamara,Jimenez,Nov.,"9,",1912,(840),278-6936,60 Rockland Dr. ,Lake In The Hills,60156, IL
335,Ignacio,Beasley,Aug.,"4,",1937,(919),720-5829,312 Hartford Ave. ,Owosso,48867, MI
336,Carly,Whitney,Jul.,"17,",1932,(665),221-9129,113 Shadow Brook Lane ,Torrance,90505, CA
337,Cecilia,Gross,Apr.,"12,",1917,(227),573-4520,923 Bridge Road ,Wausau,54401, WI
338,Sebastian,Rhodes,May,"18,",1906,(540),874-3147,9055 High Street ,King Of Prussia,19406, PA
339,Nola,Roth,Mar.,"27,",1946,(525),363-4942,8813 Grandrose St. ,Spartanburg,29301, SC
340,Destinee,Macdonald,Mar.,"25,",1999,(259),216-2437,499 Smoky Hollow St. ,Grand Island,68801, NE
341,Saniya,Leblanc,Feb.,"13,",1912,(796),975-1562,64 S. Mammoth St. ,Alliance,44601, OH
342,Baylee,Drake,Feb.,"27,",1989,(917),403-9878,767 Meadowbrook Avenue ,Tonawanda,14150, NY
343,Gianni,Parsons,Feb.,"5,",1913,(206),702-1227,2 Dunbar Street ,Holbrook,11741, NY
344,Susan,Fry,Mar.,"21,",1938,(873),829-0536,10 4th St. ,Bay City,48706, MI
345,Justus,Knapp,Feb.,"20,",1985,(215),453-9151,513 Court Rd. ,Mount Holly,8060, NJ
346,Jan,Price,Jun.,"11,",1917,(812),913-1083,916 Delaware St. ,Palm Coast,32137, FL
347,Ralph,Curry,Mar.,"4,",1922,(733),248-8122,884 Park St. ,Warren,48089, MI
348,Adan,Goodman,Apr.,"7,",1900,(442),799-2283,3 Sunnyslope Drive ,Portage,46368, IN
349,Mikaela,Murillo,May,"7,",1970,(911),933-6542,642 Bellevue Street ,Brooklyn,11201, NY
350,Maia,Estrada,Mar.,"3,",1931,(905),913-1182,80 North Thomas Court ,Phoenixville,19460, PA
351,Christine,Sellers,Feb.,"29,",2012,(393),891-6133,7217 E. Arch St. ,Saint Augustine,32084, FL
352,Bridger,Gould,Jul.,"26,",1965,(791),222-7895,85 Andover St. ,Iowa City,52240, IA
353,Mckenna,Day,Oct.,"15,",1931,(965),389-1351,9770 Lincoln Street ,Morrisville,19067, PA
354,Ashly,Fowler,Mar.,"31,",1945,(745),904-6794,53 Winding Way Avenue ,Oshkosh,54901, WI
355,Johnathan,Hodge,Mar.,"8,",1910,(251),275-3241,8217 Lawrence Court ,New Haven,6511, CT
356,Brenna,Gallegos,Jul.,"26,",1972,(279),593-0281,521 Anderson Dr. ,Fort Myers,33905, FL
357,Finley,Carlson,Oct.,"30,",1939,(546),819-9018,8267 Peninsula Rd. ,Lexington,27292, NC
358,Karter,Randolph,Nov.,"19,",2015,(219),215-9107,688 West Van Dyke St. ,Floral Park,11001, NY
359,Charity,Curtis,Feb.,"6,",1913,(755),725-0881,30 Gregory Ave. ,Satellite Beach,32937, FL
360,Mohammed,Leon,Mar.,"22,",1985,(241),782-4718,2 Helen Lane ,State College,16801, PA
361,Alan,Andrade,Jul.,"6,",1905,(380),987-2947,7587 Walnutwood St. ,Eastpointe,48021, MI
362,Makena,Herrera,Feb.,"19,",1900,(477),330-7681,9176 Mayfair Dr. ,Niceville,32578, FL
363,Adolfo,Fry,Apr.,"7,",1978,(419),282-7799,936 Branch Court ,Rockville,20850, MD
364,Jazlynn,West,Oct.,"23,",2011,(253),699-1603,9413 Kent Lane ,Pawtucket,2860, RI
365,Jenna,Shea,Apr.,"19,",1918,(581),414-8298,466 Heritage St. ,Richardson,75080, TX
366,Cristofer,Cox,Sep.,"25,",1973,(314),329-5621,86 W. Sycamore Street ,Egg Harbor Township,8234, NJ
367,Kenyon,Rivas,Dec.,"17,",1981,(620),823-2846,69 North Bear Hill Ave. ,Melbourne,32904, FL
368,Raphael,Henry,Oct.,"2,",2015,(335),715-9365,9647 West Canal Street ,Sheboygan,53081, WI
369,Brady,Perry,Oct.,"5,",1972,(825),217-8515,9345 Ohio Dr. ,Oak Lawn,60453, IL
370,Blaine,Arellano,Nov.,"7,",1964,(759),742-2545,9530 Catherine St. ,Cartersville,30120, GA
371,Melissa,Campos,Oct.,"5,",1910,(589),721-2092,454 Bridge Rd. ,Fall River,2720, MA
372,Aniya,Harrell,Feb.,"20,",2012,(868),842-9551,9813 Inverness Ave. ,Suitland,20746, MD
373,Nikolai,Zamora,Apr.,"1,",2014,(584),699-7372,9603 Victoria Dr. ,Baldwinsville,13027, NY
374,Landon,Weber,Sep.,"14,",1933,(700),949-5379,254 Stonybrook Street ,Parkville,21234, MD
375,Jaliyah,Burke,Feb.,"29,",1908,(378),912-4488,960 Newbridge St. ,Dundalk,21222, MD
376,Reina,Frazier,Jul.,"9,",1988,(553),757-1968,9478 N. Gainsway St. ,Belmont,2478, MA
377,Theodore,Preston,Jan.,"22,",1996,(279),951-8720,349 Ohio St. ,Southgate,48195, MI
378,Vincent,Choi,Oct.,"3,",1959,(537),204-6148,7572 Inverness Road ,Akron,44312, OH
379,Kenley,Barajas,Mar.,"30,",1928,(899),596-6900,6 New Drive ,Naugatuck,6770, CT
380,Yaritza,Gillespie,Aug.,"20,",1944,(338),330-9523,7508 Beacon Drive ,Roswell,30075, GA
381,Davin,Kidd,Oct.,"25,",1963,(815),897-7416,9 Hanover Lane ,Zanesville,43701, OH
382,Harold,Patel,Mar.,"26,",2005,(683),676-7091,7406 S. Essex Court ,Norfolk,23503, VA
383,Jacquelyn,Francis,Jan.,"17,",1930,(379),552-2462,7081 Market St. ,Mount Airy,21771, MD
384,Leticia,Carroll,Apr.,"9,",1922,(724),585-0059,605 NW. Cleveland St. ,Cottage Grove,55016, MN
385,Brittany,Higgins,Dec.,"14,",1935,(747),952-6038,68 Cross Street ,Coatesville,19320, PA
386,Finley,Cole,Feb.,"28,",1915,(257),896-6417,677 Cleveland St. ,Glenview,60025, IL
387,Lara,Ramos,Mar.,"21,",1982,(556),625-7950,843 West School St. ,Avon,46123, IN
388,Uriel,Jensen,May,"4,",1907,(673),772-1854,8971 S. Edgefield Drive ,Anoka,55303, MN
389,Andrea,Stephenson,Oct.,"6,",1924,(817),234-1420,68 W. Blue Spring St. ,West Springfield,1089, MA
390,Cynthia,Wallace,Feb.,"28,",2017,(830),834-2262,73 West Queen Rd. ,Elizabethton,37643, TN
391,Talia,Huber,May,"23,",1996,(292),356-4649,7683 Beacon Drive ,Andover,1810, MA
392,Morgan,Kaiser,Dec.,"13,",1966,(585),420-0379,66 Glen Eagles St. ,Wallingford,6492, CT
393,Kamryn,Olsen,Jun.,"22,",1981,(251),466-7414,97 Princess Ave. ,Willingboro,8046, NJ
394,Dominique,Williams,Mar.,"10,",1958,(557),476-6105,979 W. Valley Rd. ,Metairie,70001, LA
395,Marianna,Huber,Oct.,"19,",1993,(303),292-1058,502 East Mechanic Drive ,Oconomowoc,53066, WI
396,Ashlee,Joseph,Feb.,"22,",1985,(766),377-7625,2 West Cambridge Drive ,Georgetown,29440, SC
397,Kian,Grant,Sep.,"27,",1991,(701),847-9757,81 Lancaster Drive ,Sterling,20164, VA
398,London,Hamilton,Dec.,"22,",1940,(662),720-3999,101 South Wood Dr. ,Clearwater,33756, FL
399,Sarahi,Lawrence,Nov.,"12,",1971,(927),610-5866,972 South Vale St. ,Bangor,4401, ME
400,Karter,Ewing,May,"29,",1922,(293),658-5111,20 Lake View Drive ,Canal Winchester,43110, OH
401,Efrain,Pruitt,Sep.,"29,",1937,(344),587-4376,664 Santa Clara Street ,Randolph,2368, MA
402,Shea,Cowan,May,"24,",1938,(210),618-8840,11 North Kent Dr. ,Oakland Gardens,11364, NY
403,Dwayne,Chandler,Jan.,"30,",1955,(485),203-2093,55 Forest St. ,Wellington,33414, FL
404,Carson,Nixon,Jul.,"19,",1911,(228),586-6697,9 High Point Street ,Maryville,37803, TN
405,Jonas,Norris,Mar.,"2,",1956,(649),356-8358,7369 N. Airport Road ,Brentwood,11717, NY
406,Cora,Nixon,Feb.,"15,",1925,(853),463-7421,15 South El Dorado Lane ,Forney,75126, TX
407,Sarai,Terrell,Aug.,"25,",1909,(620),957-2051,5 N. Brookside Street ,Port Washington,11050, NY
408,Jaelynn,Gross,Jun.,"18,",1997,(364),892-5395,19 Summer St. ,West Chester,19380, PA
409,Brittany,Perry,Oct.,"29,",1941,(611),282-1366,7803 W. Garden Street ,Harrisonburg,22801, VA
410,Kaia,Tate,Jan.,"2,",1924,(450),458-7883,27 Baker Road ,Eugene,97402, OR
411,Emmy,Figueroa,Aug.,"26,",1946,(275),588-6329,358 Elizabeth St. ,Cambridge,2138, MA
412,Ean,Rivers,Nov.,"5,",1932,(566),623-8289,459 E. Miller Ave. ,Lumberton,28358, NC
413,Danna,Rivera,Aug.,"1,",1983,(677),911-3468,49 Santa Clara Lane ,Quakertown,18951, PA
414,Darren,Lewis,Mar.,"2,",1992,(782),746-8333,718 Jockey Hollow Road ,Murrells Inlet,29576, SC
415,Yasmine,Barnes,Oct.,"27,",1906,(275),926-6211,9221 Southampton Drive ,Oak Forest,60452, IL
416,Jan,Whitney,Oct.,"4,",1971,(752),411-7072,200 Mulberry Dr. ,Cedar Falls,50613, IA
417,Samson,Goodman,Sep.,"30,",1933,(745),266-8727,9189 Mechanic Rd. ,Grovetown,30813, GA
418,Sidney,Coleman,May,"3,",2009,(983),418-4386,485 Wilson Rd. ,Middletown,6457, CT
419,Anaya,Bautista,Aug.,"12,",1989,(442),649-0830,9567 Boston Court ,Merrillville,46410, IN
420,Jaidyn,Moss,Jul.,"14,",1999,(347),322-9124,20 Vermont Ave. ,Centreville,20120, VA
421,Reuben,Estes,Mar.,"26,",1975,(567),564-5934,3 Mill Pond St. ,Orlando,32806, FL
422,Nicolas,Kaufman,May,"20,",1983,(451),300-5496,8664 Hillside Lane ,Mason City,50401, IA
423,Zaiden,Avila,Sep.,"19,",1963,(420),446-1085,36 S. Ocean St. ,Centereach,11720, NY
424,Cristian,Hernandez,Apr.,"26,",1994,(469),410-6552,1 N. Hamilton Street ,Brandon,33510, FL
425,Denzel,Mendoza,Jul.,"9,",2014,(994),932-2860,895 Baker Court ,Matthews,28104, NC
426,Valeria,Nixon,Jul.,"31,",2003,(787),720-7758,7443 Beechwood Drive ,Oceanside,11572, NY
427,Lola,Anderson,Jan.,"18,",1965,(537),497-6216,797 South Cleveland Dr. ,Bridgewater,8807, NJ
428,Isabell,Zhang,Mar.,"27,",1907,(969),407-4074,757 West Fawn Ave. ,East Hartford,6118, CT
429,Darwin,Wiggins,Dec.,"31,",2000,(691),593-9796,8234 Smoky Hollow St. ,Roy,84067, UT
430,Angelina,Wade,Jul.,"3,",1977,(500),779-0330,7178 Clark Ave. ,Toledo,43612, OH
431,Sophie,Hutchinson,Nov.,"4,",1999,(539),671-4572,58 North Gates Road ,Hillsboro,97124, OR
432,Griffin,Fry,May,"4,",1917,(839),718-4121,401 Elizabeth Street ,Beaver Falls,15010, PA
433,Daniel,Kramer,Dec.,"13,",1964,(384),520-1323,65 2nd St. ,Morganton,28655, NC
434,Aliza,Tucker,May,"25,",1955,(403),368-9154,171 Academy St. ,Muncie,47302, IN
435,Marely,Shannon,Aug.,"30,",1932,(554),429-0824,9326 North Chapel Street ,Tucson,85718, AZ
436,Maurice,Moore,Sep.,"13,",2004,(715),231-3640,4 Glenridge Dr. ,Garden City,11530, NY
437,Parker,Delgado,Jan.,"7,",2011,(842),855-2065,185 N. Randall Mill St. ,Downers Grove,60515, IL
438,Sebastian,Waller,Feb.,"27,",1935,(931),380-7029,906 Addison St. ,Hartselle,35640, AL
439,Jon,Parker,Dec.,"19,",2008,(563),570-9358,7187 South Orange Ave. ,Eastlake,44095, OH
440,Tyrese,Bright,May,"21,",2017,(515),389-4431,2 Gainsway St. ,Neptune,7753, NJ
441,Madilynn,Flowers,Sep.,"28,",1907,(632),395-8585,8026 Arcadia St. ,Lake Charles,70605, LA
442,Aditya,Ramsey,Sep.,"20,",1993,(793),835-3505,502 Indian Summer Dr. ,Bensalem,19020, PA
443,Camille,Roth,Nov.,"28,",1915,(538),416-4860,8874 Hanover St. ,Howard Beach,11414, NY
444,Willie,Harding,Jun.,"28,",1901,(382),921-6702,8210 Hartford Road ,Columbus,31904, GA
445,Nikhil,Ali,Mar.,"15,",1901,(711),278-1631,425 Glenholme Drive ,Meadville,16335, PA
446,Carina,Zavala,Nov.,"2,",1978,(422),856-5740,74 Gulf Street ,Ooltewah,37363, TN
447,Lincoln,Watson,Aug.,"29,",1984,(647),227-7389,9113 Applegate Ave. ,East Stroudsburg,18301, PA
448,Jeffery,Rubio,Sep.,"11,",1977,(377),483-0715,47 Woodsman St. ,Erie,16506, PA
449,Azaria,Crosby,Nov.,"4,",1930,(721),565-1235,75 South Race Road ,Palos Verdes Peninsula,90274, CA
450,Kassandra,Parks,Mar.,"5,",1970,(605),935-3688,82 Orchard St. ,Lakeland,33801, FL
451,London,Gonzales,May,"18,",1952,(942),977-0891,45 John Ave. ,Beloit,53511, WI
452,Jocelyn,Frank,Dec.,"21,",2005,(583),549-4717,19 N. Marsh Street ,Montclair,7042, NJ
453,Claire,Sosa,Jun.,"29,",1933,(263),956-3321,272 Brewery Street ,Mebane,27302, NC
454,Dennis,Mendez,Aug.,"3,",1902,(624),673-2947,44 North Country Circle ,Concord,3301, NH
455,Lydia,Ray,Sep.,"10,",1921,(837),437-9704,86 Rockledge Court ,Scarsdale,10583, NY
456,Bria,Bartlett,Oct.,"12,",1983,(252),791-2633,317 Fairway Street ,New Hyde Park,11040, NY
457,Jonas,Dickerson,Nov.,"20,",1921,(632),980-3319,808 Circle Court ,Mahopac,10541, NY
458,Parker,Manning,Nov.,"4,",1921,(812),268-9843,924 Miller Ave. ,Henrico,23228, VA
459,Kendra,Good,Jun.,"2,",2005,(454),230-5706,833 Princeton St. ,Mcminnville,37110, TN
460,Jamya,Marshall,Dec.,"1,",1957,(307),603-5914,55 North Lees Creek Street ,Leland,28451, NC
461,Desirae,Logan,May,"29,",1900,(913),821-0413,9222 South Race St. ,Rapid City,57701, SD
462,Lennon,Hudson,Jun.,"18,",1995,(563),923-6564,210 N. Virginia Ave. ,Los Banos,93635, CA
463,Emilia,Dawson,Feb.,"19,",2007,(960),339-6598,45 Lawrence St. ,Carmel,10512, NY
464,Lucille,Hoffman,May,"28,",1923,(775),934-2557,8378 County Street ,Zion,60099, IL
465,Rihanna,Hobbs,Sep.,"15,",1943,(883),623-3393,773 Green Ave. ,Mableton,30126, GA
466,Alden,Waller,Apr.,"5,",1903,(531),445-2672,93 San Pablo Lane ,Maspeth,11378, NY
467,Demetrius,Burton,Feb.,"10,",1981,(968),497-3603,312 Glen Creek Dr. ,Erlanger,41018, KY
468,Katelyn,Ellis,Aug.,"30,",1937,(694),779-6169,976 W. Plumb Branch Ave. ,Lowell,1851, MA
469,Jaime,Berry,Mar.,"14,",2009,(658),980-1145,749 Proctor Avenue ,Hyattsville,20782, MD
470,Kiera,Cowan,Sep.,"5,",1990,(377),446-5683,25 Bellevue Street ,Menomonee Falls,53051, WI
471,Livia,Wiley,Aug.,"6,",1982,(276),993-2805,54 Pierce Street ,San Antonio,78213, TX
472,Savion,Boyd,Jul.,"25,",1995,(791),463-6433,8868 Vine Lane ,Buford,30518, GA
473,Makai,Buchanan,Oct.,"16,",1971,(349),731-4087,253 E. Greenview St. ,Jonesborough,37659, TN
474,Nola,Lucero,Oct.,"1,",1925,(591),495-2246,9640 1st St. ,Wantagh,11793, NY
475,Kameron,Li,Nov.,"12,",1979,(598),835-9902,7443 West Magnolia Dr. ,Oak Park,48237, MI
476,Skyla,Levine,Nov.,"12,",2019,(988),820-9697,33 Bedford Dr. ,Sevierville,37876, TN
477,Giovanna,Gallegos,Dec.,"17,",1955,(464),748-3047,9294 S. Market Street ,Ormond Beach,32174, FL
478,Cali,Burch,Oct.,"12,",1968,(977),474-5168,8654 8th St. ,Cincinnati,45211, OH
479,Danna,Stephenson,Feb.,"13,",2017,(982),617-8237,479 East Drive ,New Milford,6776, CT
480,Ariana,Jenkins,Aug.,"22,",2003,(533),649-6134,7394 Ridgeview St. ,Conyers,30012, GA
481,Solomon,Mendoza,Jan.,"26,",1948,(483),606-4099,671 West Bridge Court ,Union,7083, NJ
482,Yurem,Greer,Nov.,"17,",1942,(623),401-5096,747 Andover Avenue ,Astoria,11102, NY
483,Hayden,Coffey,Dec.,"16,",1926,(873),960-1124,125 Cemetery Dr. ,Lebanon,17042, PA
484,Melissa,Boyd,Mar.,"3,",1968,(235),435-6336,931 Bowman Street ,Rolling Meadows,60008, IL
485,Rex,Macdonald,Aug.,"13,",1926,(840),609-5630,67 Woodsman Ave. ,Paramus,7652, NJ
486,Charles,Paul,May,"25,",1989,(381),587-6627,59 North Young Court ,Fairport,14450, NY
487,Alexis,Rowland,Nov.,"7,",1992,(470),895-5152,9295 Jones Street ,Barberton,44203, OH
488,Finley,Ballard,Oct.,"2,",2015,(774),746-6580,941 La Sierra Rd. ,Troy,12180, NY
489,Quinn,Ortega,Mar.,"8,",1955,(290),331-4536,866 Hill Field Rd. ,Cape Coral,33904, FL
490,Angela,Patel,Oct.,"4,",1986,(411),553-1189,869 Princess Lane ,Frederick,21701, MD
491,Sandra,Armstrong,Jul.,"24,",2005,(613),624-6827,62 Bald Hill St. ,La Crosse,54601, WI
492,Ayana,Durham,Jun.,"25,",1950,(286),928-5533,361 South Ave. ,Edison,8817, NJ
493,Osvaldo,Mullen,Oct.,"15,",1996,(860),588-3298,438 Trusel St. ,Santa Clara,95050, CA
494,Camden,Robertson,Apr.,"9,",1992,(905),422-1509,8113 Valley Farms Street ,Fair Lawn,7410, NJ
495,Antony,Burch,Jul.,"12,",1919,(868),635-2056,88 Woodsman Dr. ,Somerset,8873, NJ
496,Cassandra,Tran,Jul.,"21,",1963,(661),235-6655,89 Prospect St. ,South Richmond Hill,11419, NY
497,Jamie,Solomon,Nov.,"23,",1941,(781),781-3494,1 St Louis Court ,Ithaca,14850, NY
498,Zaid,Short,Sep.,"23,",1967,(813),335-9268,8716 Princess St. ,Victoria,77904, TX
499,Janelle,Spence,Jan.,"4,",1992,(745),606-6762,8466 Sunset Dr. ,Abingdon,21009, MD
500,Cassius,Quinn,May,"26,",1962,(205),774-9549,42 Manor Station Lane ,Cumberland,2864, RI
501,Pierce,Long,Dec.,"23,",1974,(288),789-6063,49 Division St. ,Lakeville,55044, MN
502,Yaretzi,Mcmillan,Nov.,"24,",1998,(253),864-9283,87 Wilson Street ,Amarillo,79106, TX
503,Tanya,Mccarthy,Feb.,"24,",1985,(366),250-5413,334 Foster Street ,Livonia,48150, MI
504,Courtney,Pollard,Oct.,"1,",1966,(696),937-4197,7582 Golf Dr. ,Kearny,7032, NJ
505,Julianne,Hudson,Jan.,"23,",1958,(370),529-6207,7263 Peachtree Ave. ,Solon,44139, OH
506,Francis,Avery,Jan.,"4,",1961,(410),269-7846,9773 South High Noon Lane ,Dallas,30132, GA
507,Israel,Montgomery,Dec.,"13,",1916,(708),552-9002,94 San Pablo Lane ,Muskogee,74403, OK
